EventId,EventTemplate,Occurrences
c7cc8526,"Creating filter chain: org.springframework.security.web.util.matcher.AnyRequestMatcher@1, [org.springframework.security.web.context.request.async.WebAsyncManagerIntegrationFilter@55de24cc, org.springframework.security.web.context.SecurityContextPersistenceFilter@5b38c1ec, org.springframework.security.web.header.HeaderWriterFilter@3ad83a66, org.springframework.security.web.authentication.logout.LogoutFilter@26abb146, edu.fudan.common.security.jwt.JWTFilter@dc7df28, org.springframework.security.web.savedrequest.RequestCacheAwareFilter@4722ef0c, org.springframework.security.web.servletapi.SecurityContextHolderAwareRequestFilter@1807e3f6, org.springframework.security.web.authentication.AnonymousAuthenticationFilter@30f842ca, org.springframework.security.web.session.SessionManagementFilter@17bffc17, <*> org.springframework.security.web.access.intercept.FilterSecurityInterceptor@14fc5f04]",2
c308e14f,"Creating filter chain: org.springframework.security.web.util.matcher.AnyRequestMatcher@1, [org.springframework.security.web.context.request.async.WebAsyncManagerIntegrationFilter@3feb2dda, org.springframework.security.web.context.SecurityContextPersistenceFilter@3cce5371, org.springframework.security.web.header.HeaderWriterFilter@6f204a1a, org.springframework.security.web.authentication.logout.LogoutFilter@1807e3f6, edu.fudan.common.security.jwt.JWTFilter@6a8658ff, org.springframework.security.web.savedrequest.RequestCacheAwareFilter@6e535154, org.springframework.security.web.servletapi.SecurityContextHolderAwareRequestFilter@338fc1d8, org.springframework.security.web.authentication.AnonymousAuthenticationFilter@1c742ed4, org.springframework.security.web.session.SessionManagementFilter@5f8e8a9d, org.springframework.security.web.access.ExceptionTranslationFilter@740fb309, org.springframework.security.web.access.intercept.FilterSecurityInterceptor@d554c5f]",6
4e4cf2a8,"Creating filter chain: org.springframework.security.web.util.matcher.AnyRequestMatcher@1, [org.springframework.security.web.context.request.async.WebAsyncManagerIntegrationFilter@1be2019a, org.springframework.security.web.context.SecurityContextPersistenceFilter@4d14b6c2, org.springframework.security.web.header.HeaderWriterFilter@333d4a8c, org.springframework.security.web.authentication.logout.LogoutFilter@79207381, edu.fudan.common.security.jwt.JWTFilter@29d80d2b, org.springframework.security.web.savedrequest.RequestCacheAwareFilter@c05fddc, org.springframework.security.web.servletapi.SecurityContextHolderAwareRequestFilter@7b4c50bc, org.springframework.security.web.authentication.AnonymousAuthenticationFilter@58e1d9d, org.springframework.security.web.session.SessionManagementFilter@dc7df28, org.springframework.security.web.access.ExceptionTranslationFilter@14fc5f04, org.springframework.security.web.access.intercept.FilterSecurityInterceptor@6f43c82]",2
c5d1d716,"Creating filter chain: org.springframework.boot.actuate.autoconfigure.ManagementWebSecurityAutoConfiguration$LazyEndpointPathRequestMatcher@2584b82d, [org.springframework.security.web.context.request.async.WebAsyncManagerIntegrationFilter@7bbc8656, org.springframework.security.web.context.SecurityContextPersistenceFilter@1b1cfb87, org.springframework.security.web.header.HeaderWriterFilter@23f5b5dc, org.springframework.web.filter.CorsFilter@6933b6c6, org.springframework.security.web.authentication.logout.LogoutFilter@5db6b9cd, org.springframework.security.web.authentication.www.BasicAuthenticationFilter@4f0f2942, org.springframework.security.web.savedrequest.RequestCacheAwareFilter@821330f, org.springframework.security.web.servletapi.SecurityContextHolderAwareRequestFilter@6f43c82, org.springframework.security.web.authentication.AnonymousAuthenticationFilter@7d3e8655, org.springframework.security.web.session.SessionManagementFilter@34bde49d, org.springframework.security.web.access.ExceptionTranslationFilter@782859e, org.springframework.security.web.access.intercept.FilterSecurityInterceptor@58e1d9d]",1
185c42a9,"Creating filter chain: org.springframework.security.web.util.matcher.AnyRequestMatcher@1, <*> org.springframework.security.web.context.SecurityContextPersistenceFilter@1807e3f6, org.springframework.security.web.header.HeaderWriterFilter@5b38c1ec, <*> <*> org.springframework.security.web.savedrequest.RequestCacheAwareFilter@f1da57d, org.springframework.security.web.servletapi.SecurityContextHolderAwareRequestFilter@72c8e7b, <*> org.springframework.security.web.session.SessionManagementFilter@4722ef0c, org.springframework.security.web.access.ExceptionTranslationFilter@3ad83a66, <*>",2
76d981ea,"Creating filter chain: org.springframework.security.web.util.matcher.AnyRequestMatcher@1, [org.springframework.security.web.context.request.async.WebAsyncManagerIntegrationFilter@55a147cc, org.springframework.security.web.context.SecurityContextPersistenceFilter@a38c7fe, org.springframework.security.web.header.HeaderWriterFilter@576d5deb, org.springframework.security.web.authentication.logout.LogoutFilter@25641d39, edu.fudan.common.security.jwt.JWTFilter@71ba6d4e, org.springframework.security.web.savedrequest.RequestCacheAwareFilter@51c668e3, org.springframework.security.web.servletapi.SecurityContextHolderAwareRequestFilter@52719fb6, org.springframework.security.web.authentication.AnonymousAuthenticationFilter@738dc9b, org.springframework.security.web.session.SessionManagementFilter@2e3967ea, org.springframework.security.web.access.ExceptionTranslationFilter@4f80542f, org.springframework.security.web.access.intercept.FilterSecurityInterceptor@60099951]",4
6ba2c2f1,"Name List is: Response(status=1, msg=Success, data=[Nan Jing, Shang Hai Hong Qiao, Shang Hai, Bei Jing, Shang Hai, Bei Jing, Shang Hai, Su Zhou, Shang Hai, Su Zhou, Shang Hai, Su Zhou, Shang Hai, Su Zhou, Shang Hai, Su Zhou, Shang Hai, Su Zhou, Shang Hai, Su Zhou, Shang Hai, Su Zhou, Shang Hai, Su Zhou, Shang Hai, Su Zhou, Shang Hai, Su Zhou, Shang Hai, Su Zhou, Shang Hai, Su Zhou, Shang Hai, Su Zhou, Shang Hai, Su Zhou, Shang Hai, Su Zhou, Shang Hai, Su Zhou, Shang Hai, Su Zhou, Shang Hai, Su Zhou, Shang Hai, Su Zhou, Shang Hai, Su Zhou, Shang Hai, Su Zhou])",1
fac2c974,"Name List is: Response(status=1, msg=Success, data=[Nan Jing, Shang Hai Hong Qiao, Shang Hai, Bei Jing, Shang Hai, Bei Jing, Shang Hai, Su Zhou, Shang Hai, Su Zhou, Shang Hai, Su Zhou, Shang Hai, Su Zhou, Shang Hai, Su Zhou, Shang Hai, Su Zhou, Shang Hai, Su Zhou, Shang Hai, Su Zhou, Shang Hai, Su Zhou, Shang Hai, Su Zhou, Shang Hai, Su Zhou, Shang Hai, Su Zhou, Shang Hai, Su Zhou, Shang Hai, Su Zhou, Shang Hai, Su Zhou, Shang Hai, Su Zhou, Shang Hai, Su Zhou, Shang Hai, Su Zhou, Shang Hai, Su Zhou, Shang Hai, Su Zhou])",4
85cd214a,"Name List is: Response(status=1, msg=Success, data=[Nan Jing, Shang Hai Hong Qiao, Shang Hai, Bei Jing, Shang Hai, Bei Jing, Shang Hai, Su Zhou, Shang Hai, Su Zhou, Shang Hai, Su Zhou, Shang Hai, Su Zhou, Shang Hai, Su Zhou, Shang Hai, Su Zhou, Shang Hai, Su Zhou, Shang Hai, Su Zhou, Shang Hai, Su Zhou, Shang Hai, Su Zhou, Shang Hai, Su Zhou, Shang Hai, Su Zhou, Shang Hai, Su Zhou, Shang Hai, Su Zhou, Shang Hai, Su Zhou, Shang Hai, Su Zhou, Shang Hai, Su Zhou, Shang Hai, Su Zhou, Shang Hai, Su Zhou])",2
377b1c27,[Delete Order] Order Id: <*>,13
1a5d1173,[SeatService distributeSeat] Use the previous distributed seat number! <*>,10
3adde63f,[SeatService getLeftTicketOfInterval] The previous distributed seat number is usable! <*>,20
9e0669ae,"Left ticket info is : Response(status=1, msg=Success, data=LeftTicketInfo{soldTickets=[Ticket(seatNo=1363365985, startStation=shanghai, destStation=suzhou), Ticket(seatNo=303408374, startStation=shanghai, destStation=suzhou), Ticket(seatNo=1349295880, startStation=shanghai, destStation=suzhou), Ticket(seatNo=1213247746, startStation=shanghai, destStation=suzhou), Ticket(seatNo=2141734237, startStation=shanghai, destStation=suzhou), Ticket(seatNo=193827327, startStation=shanghai, destStation=suzhou), Ticket(seatNo=966196888, startStation=shanghai, destStation=suzhou), Ticket(seatNo=1229175585, startStation=shanghai, destStation=suzhou)]})",1
2ed45cc6,"Left ticket info is: LeftTicketInfo{soldTickets=[Ticket(seatNo=1363365985, startStation=shanghai, destStation=suzhou), Ticket(seatNo=303408374, startStation=shanghai, destStation=suzhou), Ticket(seatNo=1349295880, startStation=shanghai, destStation=suzhou), Ticket(seatNo=1213247746, startStation=shanghai, destStation=suzhou), Ticket(seatNo=2141734237, startStation=shanghai, destStation=suzhou), Ticket(seatNo=193827327, startStation=shanghai, destStation=suzhou), Ticket(seatNo=966196888, startStation=shanghai, destStation=suzhou), Ticket(seatNo=1229175585, startStation=shanghai, destStation=suzhou)]}",3
88e83c9a,"Get Order tickets result is : <200,Response(status=1, msg=Success, data=LeftTicketInfo{soldTickets=[Ticket(seatNo=1363365985, startStation=shanghai, destStation=suzhou), Ticket(seatNo=303408374, startStation=shanghai, destStation=suzhou), Ticket(seatNo=1349295880, startStation=shanghai, destStation=suzhou), Ticket(seatNo=1213247746, startStation=shanghai, destStation=suzhou), Ticket(seatNo=2141734237, startStation=shanghai, destStation=suzhou), Ticket(seatNo=193827327, startStation=shanghai, destStation=suzhou), Ticket(seatNo=966196888, startStation=shanghai, destStation=suzhou), Ticket(seatNo=1229175585, startStation=shanghai, destStation=suzhou)]}),{X-Application-Context=[ts-order-service:12031], X-Content-Type-Options=[nosniff], X-XSS-Protection=[1; mode=block], Cache-Control=[no-cache, no-store, max-age=0, must-revalidate], Pragma=[no-cache], Expires=[0], X-Frame-Options=[DENY], Content-Type=[application/json;charset=UTF-8], Transfer-Encoding=[chunked], Date=[Mon, 11 Jul 2022 12:42:41 GMT]}>",1
e76a610c,"Get Order tickets result is : <200,Response(status=1, msg=Success, data=LeftTicketInfo{soldTickets=[Ticket(seatNo=1363365985, startStation=shanghai, destStation=suzhou), Ticket(seatNo=303408374, startStation=shanghai, destStation=suzhou), Ticket(seatNo=1349295880, startStation=shanghai, destStation=suzhou), Ticket(seatNo=1213247746, startStation=shanghai, destStation=suzhou), Ticket(seatNo=2141734237, startStation=shanghai, destStation=suzhou), Ticket(seatNo=193827327, startStation=shanghai, destStation=suzhou), Ticket(seatNo=966196888, startStation=shanghai, destStation=suzhou), Ticket(seatNo=1229175585, startStation=shanghai, destStation=suzhou)]}),{X-Application-Context=[ts-order-service:12031], X-Content-Type-Options=[nosniff], X-XSS-Protection=[1; mode=block], Cache-Control=[no-cache, no-store, max-age=0, must-revalidate], Pragma=[no-cache], Expires=[0], X-Frame-Options=[DENY], Content-Type=[application/json;charset=UTF-8], Transfer-Encoding=[chunked], Date=[Mon, 11 Jul 2022 12:42:40 GMT]}>",1
bf5b21f8,"Left ticket info is : Response(status=1, msg=Success, data=LeftTicketInfo{soldTickets=[Ticket(seatNo=303408374, startStation=shanghai, destStation=suzhou), Ticket(seatNo=1349295880, startStation=shanghai, destStation=suzhou), Ticket(seatNo=1213247746, startStation=shanghai, destStation=suzhou), Ticket(seatNo=2141734237, startStation=shanghai, destStation=suzhou), Ticket(seatNo=193827327, startStation=shanghai, destStation=suzhou), Ticket(seatNo=966196888, startStation=shanghai, destStation=suzhou), Ticket(seatNo=1229175585, startStation=shanghai, destStation=suzhou)]})",1
b3dd69a4,"Left ticket info <*> <*> <*> <*> <*> startStation=shanghai, destStation=suzhou), <*> startStation=shanghai, destStation=suzhou), <*> startStation=shanghai, destStation=suzhou), <*> startStation=shanghai, destStation=suzhou), Ticket(seatNo=966196888, startStation=shanghai, destStation=suzhou), Ticket(seatNo=1229175585, startStation=shanghai, <*>",6
2c34aae5,"Get Order tickets result is : <200,Response(status=1, msg=Success, data=LeftTicketInfo{soldTickets=[Ticket(seatNo=303408374, startStation=shanghai, destStation=suzhou), Ticket(seatNo=1349295880, startStation=shanghai, destStation=suzhou), Ticket(seatNo=1213247746, startStation=shanghai, destStation=suzhou), Ticket(seatNo=2141734237, startStation=shanghai, destStation=suzhou), Ticket(seatNo=193827327, startStation=shanghai, destStation=suzhou), Ticket(seatNo=966196888, startStation=shanghai, destStation=suzhou), Ticket(seatNo=1229175585, startStation=shanghai, destStation=suzhou)]}),{X-Application-Context=[ts-order-service:12031], X-Content-Type-Options=[nosniff], X-XSS-Protection=[1; mode=block], Cache-Control=[no-cache, no-store, max-age=0, must-revalidate], Pragma=[no-cache], Expires=[0], X-Frame-Options=[DENY], Content-Type=[application/json;charset=UTF-8], Transfer-Encoding=[chunked], Date=[Mon, 11 Jul 2022 <*> GMT]}>",4
